Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
0;0;-51.3199;-4.61516;-83.4233;8.5;2572.44;5.11093;0;0;0.1;0.01;0;2.64491;1;0;-1
0;1;-37.434;-33.346;-84.685;9.8791;4038.69;5.94016;0;0;0.1;0.01;0;2.67452;0;0;-1
0;2;-37.6562;-13.8218;-86.4823;8.5;2572.44;5.11093;0;0;0.1;0.01;0;2.65259;1;0;-1
0;3;-38.5127;0.470766;-85.5964;8.93259;2985.53;5.37104;0;0;0.1;0.01;0;2.49547;0;0;-1
0;4;-35.4887;20.6056;-84.3363;10.0373;4235.84;6.03528;0;0;0.1;0.01;0;3.05501;0;0;-1
0;5;-21.8036;-40.6285;-87.2593;9.31441;3384.97;5.60062;0;0;0.1;0.01;0;2.8081;0;0;-1
0;6;-20.545;-22.4013;-85.9322;8.72424;2781.45;5.24576;0;0;0.1;0.01;0;4.23986;0;0;-1
0;7;-21.0284;-8.41844;-84.5123;8.68751;2746.47;5.22367;0;0;0.1;0.01;0;4.10714;0;0;-1
0;8;-20.3061;10.7171;-85.9704;8.9461;2999.09;5.37916;0;0;0.1;0.01;0;3.39565;0;0;-1
0;9;-22.2991;28.7603;-84.009;9.1147;3171.87;5.48054;0;0;0.1;0.01;0;3.81211;0;0;-1
0;10;-8.8456;-49.3349;-83.417;10.3831;4688.89;6.24321;0;0;0.1;0.01;0;3.60896;0;0;-1
0;11;-7.09815;-30.7531;-87.1655;9.25676;3322.5;5.56596;0;0;0.1;0.01;0;4.75305;0;0;-1
0;12;-6.80874;-16.6195;-86.2552;8.92614;2979.06;5.36716;0;0;0.1;0.01;0;5.07541;0;0;-1
0;13;-6.59417;0.139548;-85.5123;10.1914;4433.94;6.12794;0;0;0.1;0.01;0;5.02046;0;0;-1
0;14;-7.56699;20.0309;-83.7604;10.1998;4444.92;6.13299;0;0;0.1;0.01;0;5.00689;0;0;-1
0;15;-7.67765;38.2903;-83.9331;9.71243;3837.71;5.83994;0;0;0.1;0.01;0;3.3214;0;0;-1
0;16;7.44446;-40.8708;-85.9509;10.0896;4302.4;6.06673;0;0;0.1;0.01;0;4.84783;0;0;-1
0;17;6.4038;-24.2366;-83.4871;10.0954;4309.82;6.07022;0;0;0.1;0.01;0;6.03732;0;0;-1
0;18;8.72657;-6.02125;-85.8407;8.76963;2825.09;5.27305;0;0;0.1;0.01;0;3.89178;0;0;-1
0;19;6.47693;10.9341;-86.7601;8.73724;2793.9;5.25358;0;0;0.1;0.01;0;2.66677;0;0;-1
0;20;7.75392;27.7513;-87.3906;8.84193;2895.54;5.31652;0;0;0.1;0.01;0;3.1846;0;0;-1
0;21;8.87709;45.3819;-83.5825;10.2972;4573.47;6.19156;0;0;0.1;0.01;0;3.80072;0;0;-1
0;22;20.2417;-49.1561;-84.4966;9.44966;3534.57;5.68194;0;0;0.1;0.01;0;3.23377;0;0;-1
0;23;23.3369;-34.0357;-86.6616;10.0918;4305.21;6.06805;0;0;0.1;0.01;0;5.12402;0;0;-1
0;24;20.6103;-15.73;-84.969;8.5;2572.44;5.11093;0;0;0.1;0.01;0;3.28133;1;0;-1
0;25;22.4793;3.45585;-86.8679;8.58914;2654.22;5.16453;0;0;0.1;0.01;0;3.58998;0;0;-1
0;26;23.6298;20.3933;-84.4841;8.88816;2941.2;5.34432;0;0;0.1;0.01;0;4.47691;0;0;-1
0;27;23.55;37.741;-84.8646;9.8457;3997.87;5.92008;0;0;0.1;0.01;0;3.69335;0;0;-1
0;28;36.3511;-40.1911;-83.6447;9.99562;4183.29;6.01022;0;0;0.1;0.01;0;3.77026;0;0;-1
0;29;35.4698;-25.5467;-86.1283;8.5;2572.44;5.11093;0;0;0.1;0.01;0;3.01551;1;0;-1
0;30;37.2064;-5.59856;-85.3004;10.2046;4451.19;6.13588;0;0;0.1;0.01;0;2.52927;0;0;-1
0;31;36.5586;10.8595;-83.9742;10.2277;4481.49;6.14977;0;0;0.1;0.01;0;3.93763;0;0;-1
0;32;37.59;26.9815;-83.9286;10.0868;4298.82;6.06505;0;0;0.1;0.01;0;4.35752;0;0;-1
0;33;-70.5278;-14.7612;-69.3728;9.3986;3477.59;5.65124;0;0;0.1;0.01;0;2.2809;0;0;-1
0;34;-57.8115;-39.4484;-71.3406;9.97762;4160.73;5.9994;0;0;0.1;0.01;0;3.1063;0;0;-1
0;35;-56.6666;-25.1901;-72.4896;9.30194;3371.39;5.59312;0;0;0.1;0.01;0;3.99592;0;0;-1
0;36;-54.7634;-8.89772;-70.8501;8.5;2572.44;5.11093;0;0;0.1;0.01;0;4.50456;1;0;-1
0;37;-56.2936;9.85447;-69.7938;10.3383;4628.45;6.21627;0;0;0.1;0.01;0;3.50767;0;0;-1
0;38;-57.7882;28.4763;-71.5064;8.5;2572.44;5.11093;0;0;0.1;0.01;0;2.15811;1;0;-1
0;39;-54.6555;46.9023;-68.5756;9.52835;3623.61;5.72926;0;0;0.1;0.01;0;3.24227;0;0;-1
0;40;-41.5484;-51.3133;-72.677;9.08313;3139.03;5.46155;0;0;0.1;0.01;0;2.11206;0;0;-1
0;41;-41.3967;-30.4528;-70.9863;9.44447;3528.75;5.67882;0;0;0.1;0.01;0;5.73723;0;0;-1
0;42;-42.2317;-16.6252;-69.6696;10.4347;4759.14;6.27423;0;0;0.1;0.01;0;6.85647;0;0;-1
0;43;-39.4147;1.72793;-69.0974;8.5;2572.44;5.11093;0;0;0.1;0.01;0;4.22207;1;0;-1
0;44;-42.3637;16.761;-69.0627;8.5;2572.44;5.11093;0;0;0.1;0.01;0;5.51272;1;0;-1
0;45;-42.4224;34.2507;-69.862;9.48534;3574.76;5.7034;0;0;0.1;0.01;0;5.21229;0;0;-1
0;46;-41.2149;53.4645;-69.4126;8.5;2572.44;5.11093;0;0;0.1;0.01;0;3.80482;1;0;-1
0;47;-26.5831;-57.1968;-70.3577;8.69547;2754.02;5.22846;0;0;0.1;0.01;0;4.02541;0;0;-1
0;48;-28.5589;-42.5894;-68.4928;10.4235;4743.83;6.2675;0;0;0.1;0.01;0;6.38787;0;0;-1
0;49;-26.2522;-24.7408;-70.6768;8.78999;2844.81;5.28529;0;0;0.1;0.01;0;5.81362;0;0;-1
0;50;-24.7289;-8.81266;-71.8655;8.5;2572.44;5.11093;0;0;0.1;0.01;0;4.47402;1;0;-1
0;51;-26.8822;11.1041;-69.6504;9.33999;3412.93;5.616;0;0;0.1;0.01;0;5.35061;0;0;-1
0;52;-26.0042;26.9249;-69.241;10.0291;4225.46;6.03035;0;0;0.1;0.01;0;6.56869;0;0;-1
0;53;-27.6124;43.7347;-70.6695;9.33376;3406.11;5.61225;0;0;0.1;0.01;0;4.59976;0;0;-1
0;54;-27.1641;62.1971;-69.8062;9.79464;3935.99;5.88937;0;0;0.1;0.01;0;3.73991;0;0;-1
0;55;-13.5697;-63.8511;-69.0171;9.87774;4037.02;5.93934;0;0;0.1;0.01;0;4.04146;0;0;-1
0;56;-13.8237;-48.1395;-68.3404;8.5;2572.44;5.11093;0;0;0.1;0.01;0;5.72245;1;0;-1
0;57;-11.3449;-31.1872;-72.6099;8.91585;2968.77;5.36097;0;0;0.1;0.01;0;5.09887;0;0;-1
0;58;-12.699;-15.0532;-70.9665;9.29638;3365.35;5.58978;0;0;0.1;0.01;0;6.58787;0;0;-1
0;59;-9.94787;1.96475;-71.7784;9.45092;3535.99;5.6827;0;0;0.1;0.01;0;5.808;0;0;-1
0;60;-11.65;16.5858;-70.1486;8.82064;2874.68;5.30372;0;0;0.1;0.01;0;5.34617;0;0;-1
0;61;-11.8805;36.6287;-70.9308;9.09843;3154.92;5.47075;0;0;0.1;0.01;0;4.65074;0;0;-1
0;62;-10.7499;55.0826;-70.3606;9.75011;3882.55;5.8626;0;0;0.1;0.01;0;3.31272;0;0;-1
0;63;2.17765;-56.2423;-69.0639;9.01971;3073.73;5.42342;0;0;0.1;0.01;0;4.73888;0;0;-1
0;64;3.93913;-40.1473;-72.0498;8.76763;2823.16;5.27185;0;0;0.1;0.01;0;5.20122;0;0;-1
0;65;2.71923;-22.899;-68.5013;10.2393;4496.76;6.15674;0;0;0.1;0.01;0;7.0704;0;0;-1
0;66;4.34009;-7.97639;-72.021;9.90275;4067.77;5.95438;0;0;0.1;0.01;0;6.59336;0;0;-1
0;67;2.35103;10.1707;-69.2139;8.5;2572.44;5.11093;0;0;0.1;0.01;0;4.96656;1;0;-1
0;68;4.40364;26.7896;-69.6934;8.5;2572.44;5.11093;0;0;0.1;0.01;0;4.49188;1;0;-1
0;69;4.43598;45.7942;-70.5461;9.40266;3482.1;5.65368;0;0;0.1;0.01;0;6.07107;0;0;-1
0;70;3.50646;63.7151;-70.1474;9.87208;4030.09;5.93594;0;0;0.1;0.01;0;3.45389;0;0;-1
0;71;16.3335;-66.2685;-69.8958;9.33398;3406.35;5.61239;0;0;0.1;0.01;0;2.89246;0;0;-1
0;72;15.9713;-47.1648;-70.9224;8.71329;2770.99;5.23917;0;0;0.1;0.01;0;4.75313;0;0;-1
0;73;19.2574;-30.2049;-70.8746;10.2304;4485.04;6.15139;0;0;0.1;0.01;0;6.89086;0;0;-1
0;74;16.4037;-14.0919;-69.2263;8.5;2572.44;5.11093;0;0;0.1;0.01;0;6.69859;1;0;-1
0;75;16.9952;1.22079;-71.3303;9.24351;3308.26;5.55799;0;0;0.1;0.01;0;5.44003;0;0;-1
0;76;16.0038;18.2046;-69.203;8.72477;2781.96;5.24608;0;0;0.1;0.01;0;4.98865;0;0;-1
0;77;17.3103;35.4417;-70.6359;9.03495;3089.34;5.43258;0;0;0.1;0.01;0;5.48951;0;0;-1
0;78;19.4573;55.076;-70.2836;10.194;4437.34;6.1295;0;0;0.1;0.01;0;4.06537;0;0;-1
0;79;31.082;-57.7942;-69.4741;8.5;2572.44;5.11093;0;0;0.1;0.01;0;3.35884;1;0;-1
0;80;31.767;-38.5275;-68.4266;9.87873;4038.24;5.93994;0;0;0.1;0.01;0;6.27519;0;0;-1
0;81;32.0132;-21.8264;-69.6481;8.5;2572.44;5.11093;0;0;0.1;0.01;0;4.93317;1;0;-1
0;82;33.3343;-6.33952;-68.8101;9.53103;3626.67;5.73087;0;0;0.1;0.01;0;5.57038;0;0;-1
0;83;30.5728;12.4419;-71.2991;9.73152;3860.39;5.85142;0;0;0.1;0.01;0;6.45196;0;0;-1
0;84;33.6242;28.6045;-68.52;10.0382;4236.98;6.03582;0;0;0.1;0.01;0;6.88744;0;0;-1
0;85;34.0077;43.7472;-71.9732;8.5;2572.44;5.11093;0;0;0.1;0.01;0;4.23543;1;0;-1
0;86;46.3676;-51.289;-68.9086;9.61922;3728.28;5.7839;0;0;0.1;0.01;0;2.75946;0;0;-1
0;87;45.9805;-30.4861;-71.9446;9.01313;3067.01;5.41946;0;0;0.1;0.01;0;4.33413;0;0;-1
0;88;47.5554;-13.4226;-71.996;9.9526;4129.51;5.98435;0;0;0.1;0.01;0;4.86461;0;0;-1
0;89;45.3298;1.64993;-69.0601;8.5;2572.44;5.11093;0;0;0.1;0.01;0;5.76094;1;0;-1
0;90;47.3077;17.1268;-68.953;10.3912;4699.87;6.24808;0;0;0.1;0.01;0;6.383;0;0;-1
0;91;48.9691;36.8794;-71.9505;10.2103;4458.66;6.13931;0;0;0.1;0.01;0;3.53531;0;0;-1
0;92;46.702;54.1076;-69.0022;8.5;2572.44;5.11093;0;0;0.1;0.01;0;2.53863;1;0;-1
0;93;60.0241;-25.6687;-72.0513;10.0688;4275.84;6.05422;0;0;0.1;0.01;0;2.75109;0;0;-1
0;94;62.5682;-5.6062;-71.9207;8.73835;2794.97;5.25424;0;0;0.1;0.01;0;2.33348;0;0;-1
0;95;61.3313;9.87377;-68.8396;9.81409;3959.49;5.90107;0;0;0.1;0.01;0;3.63498;0;0;-1
0;96;-80.3926;-8.31413;-55.4069;9.69228;3813.88;5.82783;0;0;0.1;0.01;0;2.963;0;0;-1
0;97;-80.1248;12.4624;-54.3356;8.7296;2786.58;5.24898;0;0;0.1;0.01;0;2.61341;0;0;-1
0;98;-65.7592;-48.421;-54.2755;10.1245;4347.2;6.08771;0;0;0.1;0.01;0;4.68079;0;0;-1
0;99;-67.7005;-33.8769;-55.4127;8.95215;3005.18;5.3828;0;0;0.1;0.01;0;3.30556;0;0;-1
0;100;-65.552;-12.6501;-56.3762;8.50736;2579.13;5.11535;0;0;0.1;0.01;0;4.00184;0;0;-1
0;101;-64.6005;1.73545;-53.9665;9.72048;3847.26;5.84478;0;0;0.1;0.01;0;5.33365;0;0;-1
0;102;-68.0153;19.6464;-57.779;8.68328;2742.46;5.22113;0;0;0.1;0.01;0;3.53446;0;0;-1
0;103;-66.444;35.4397;-55.5551;8.5;2572.44;5.11093;0;0;0.1;0.01;0;3.4923;1;0;-1
0;104;-52.2509;-59.3446;-54.8747;9.7421;3872.99;5.85778;0;0;0.1;0.01;0;4.06008;0;0;-1
0;105;-52.914;-42.3675;-57.5541;8.54632;2614.73;5.13878;0;0;0.1;0.01;0;4.59324;0;0;-1
0;106;-51.3188;-24.6952;-57.8;8.5;2572.44;5.11093;0;0;0.1;0.01;0;4.56931;1;0;-1
0;107;-49.8605;-4.79448;-57.1204;9.83619;3986.29;5.91436;0;0;0.1;0.01;0;6.42166;0;0;-1
0;108;-51.7488;12.0414;-54.3873;9.7551;3888.52;5.8656;0;0;0.1;0.01;0;7.06023;0;0;-1
0;109;-51.0346;27.8579;-57.8109;10.3779;4681.85;6.24008;0;0;0.1;0.01;0;6.92925;0;0;-1
0;110;-52.1435;44.8048;-54.012;9.75705;3890.85;5.86677;0;0;0.1;0.01;0;6.19843;0;0;-1
0;111;-50.5766;59.7299;-54.4365;10.0947;4308.92;6.0698;0;0;0.1;0.01;0;5.15087;0;0;-1
0;112;-38.6632;-66.5816;-56.3463;9.78686;3926.62;5.8847;0;0;0.1;0.01;0;4.10135;0;0;-1
0;113;-38.37;-51.0459;-54.5719;9.22818;3291.83;5.54877;0;0;0.1;0.01;0;5.19141;0;0;-1
0;114;-36.5522;-31.2278;-56.2453;9.62245;3732.03;5.78584;0;0;0.1;0.01;0;6.1824;0;0;-1
0;115;-36.5246;-14.8546;-55.7964;10.2702;4537.59;6.17532;0;0;0.1;0.01;0;6.81798;0;0;-1
0;116;-37.7497;2.43779;-54.3737;8.98033;3033.65;5.39974;0;0;0.1;0.01;0;5.52366;0;0;-1
0;117;-36.0785;20.9946;-57.0215;10.2728;4541.04;6.17689;0;0;0.1;0.01;0;7.54027;0;0;-1
0;118;-35.2034;36.6491;-55.067;8.75833;2814.18;5.26626;0;0;0.1;0.01;0;6.6535;0;0;-1
0;119;-36.9981;51.2817;-56.5061;10.0445;4244.96;6.03961;0;0;0.1;0.01;0;6.94504;0;0;-1
0;120;-35.9266;70.312;-57.9318;10.4064;4720.52;6.25722;0;0;0.1;0.01;0;4.2731;0;0;-1
0;121;-23.9295;-76.0263;-57.3328;9.56038;3660.28;5.74852;0;0;0.1;0.01;0;3.14262;0;0;-1
0;122;-21.8287;-56.213;-56.4031;9.42137;3502.92;5.66493;0;0;0.1;0.01;0;6.51094;0;0;-1
0;123;-21.0875;-40.4636;-54.8484;10.0066;4197.09;6.01682;0;0;0.1;0.01;0;6.98299;0;0;-1
0;124;-23.6222;-22.5393;-56.7395;9.91108;4078.04;5.95939;0;0;0.1;0.01;0;6.87681;0;0;-1
0;125;-21.5819;-7.15167;-56.3384;8.98657;3039.98;5.40349;0;0;0.1;0.01;0;5.63133;0;0;-1
0;126;-22.4073;8.99918;-55.9816;9.44496;3529.3;5.67912;0;0;0.1;0.01;0;4.80087;0;0;-1
0;127;-21.4009;25.5951;-55.5848;8.61865;2681.68;5.18227;0;0;0.1;0.01;0;5.26445;0;0;-1
0;128;-21.7814;42.306;-56.7069;8.5;2572.44;5.11093;0;0;0.1;0.01;0;5.12118;1;0;-1
0;129;-22.1148;63.208;-54.4608;10.3642;4663.33;6.23184;0;0;0.1;0.01;0;7.13724;0;0;-1
0;130;-22.0267;77.9762;-57.0144;9.14647;3205.16;5.49964;0;0;0.1;0.01;0;3.52698;0;0;-1
0;131;-9.28152;-80.7868;-56.007;8.5;2572.44;5.11093;0;0;0.1;0.01;0;2.47067;1;0;-1
0;132;-5.76785;-65.6704;-55.7471;9.0412;3095.76;5.43634;0;0;0.1;0.01;0;4.74618;0;0;-1
0;133;-6.23137;-47.1137;-55.1272;9.62786;3738.33;5.78909;0;0;0.1;0.01;0;5.8835;0;0;-1
0;134;-8.77002;-29.9182;-54.6154;9.80216;3945.06;5.8939;0;0;0.1;0.01;0;5.57612;0;0;-1
0;135;-8.94539;-14.1383;-55.4187;8.61231;2675.76;5.17846;0;0;0.1;0.01;0;5.8419;0;0;-1
0;136;-7.0697;0.36881;-56.7163;8.5;2572.44;5.11093;0;0;0.1;0.01;0;5.33905;1;0;-1
0;137;-5.92294;20.9918;-55.1518;10.3787;4682.93;6.24056;0;0;0.1;0.01;0;6.33385;0;0;-1
0;138;-8.23749;36.9519;-55.4906;10.3709;4672.38;6.23587;0;0;0.1;0.01;0;6.41151;0;0;-1
0;139;-5.83237;54.9386;-55.1073;10.4463;4775.03;6.28121;0;0;0.1;0.01;0;6.18294;0;0;-1
0;140;-8.71762;70.3285;-55.1347;8.9171;2970.02;5.36172;0;0;0.1;0.01;0;3.30169;0;0;-1
0;141;8.98417;-74.3225;-56.9056;8.95921;3012.3;5.38704;0;0;0.1;0.01;0;3.46792;0;0;-1
0;142;6.86096;-58.0822;-56.2117;9.9375;4110.74;5.97527;0;0;0.1;0.01;0;6.12585;0;0;-1
0;143;7.34177;-41.7072;-54.9348;8.5;2572.44;5.11093;0;0;0.1;0.01;0;4.38111;1;0;-1
0;144;9.40021;-22.7156;-56.6033;9.348;3421.72;5.62082;0;0;0.1;0.01;0;6.49616;0;0;-1
0;145;6.03093;-8.01867;-56.8602;9.37777;3454.52;5.63872;0;0;0.1;0.01;0;6.47345;0;0;-1
0;146;5.61128;9.72226;-55.2352;8.95394;3006.98;5.38387;0;0;0.1;0.01;0;4.28037;0;0;-1
0;147;8.44234;27.7513;-53.9545;10.1128;4332.14;6.08068;0;0;0.1;0.01;0;6.67667;0;0;-1
0;148;8.53639;44.975;-55.9744;10.2821;4553.38;6.18248;0;0;0.1;0.01;0;7.63897;0;0;-1
0;149;8.84238;59.8445;-57.7127;8.76315;2818.83;5.26915;0;0;0.1;0.01;0;5.81064;0;0;-1
0;150;8.56839;79.8423;-54.3419;9.33081;3402.88;5.61048;0;0;0.1;0.01;0;2.80695;0;0;-1
0;151;22.2796;-64.2625;-56.6555;9.79249;3933.4;5.88808;0;0;0.1;0.01;0;4.9669;0;0;-1
0;152;24.1808;-49.9851;-53.7213;8.97699;3030.27;5.39773;0;0;0.1;0.01;0;5.39952;0;0;-1
0;153;20.2877;-32.6155;-55.2833;9.10775;3164.62;5.47636;0;0;0.1;0.01;0;5.15357;0;0;-1
0;154;20.5193;-12.715;-57.3699;9.31056;3380.77;5.5983;0;0;0.1;0.01;0;6.00935;0;0;-1
0;155;23.6282;1.41886;-56.4426;9.29185;3360.43;5.58705;0;0;0.1;0.01;0;5.67932;0;0;-1
0;156;23.7525;20.6609;-55.7411;10.1452;4373.92;6.10016;0;0;0.1;0.01;0;6.42647;0;0;-1
0;157;22.6869;38.2399;-56.2101;10.0929;4306.62;6.06871;0;0;0.1;0.01;0;7.04047;0;0;-1
0;158;22.9271;54.3771;-53.9805;10.4336;4757.64;6.27357;0;0;0.1;0.01;0;7.09883;0;0;-1
0;159;22.0551;70.5653;-57.6951;9.08793;3144.01;5.46444;0;0;0.1;0.01;0;2.47043;0;0;-1
0;160;38.5716;-56.0253;-56.4238;9.06067;3115.8;5.44805;0;0;0.1;0.01;0;4.55495;0;0;-1
0;161;34.936;-38.3559;-54.7182;8.60039;2664.67;5.17129;0;0;0.1;0.01;0;5.32565;0;0;-1
0;162;38.526;-25.0988;-56.4551;9.04343;3098.05;5.43768;0;0;0.1;0.01;0;5.6053;0;0;-1
0;163;37.2037;-5.69238;-54.8332;8.57831;2644.2;5.15801;0;0;0.1;0.01;0;5.96537;0;0;-1
