Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
180;0;-51.1326;-7.10764;-89.7918;9.67867;3797.83;5.77805;0;0;6.60339e-10;0.01;0;2.74643;101;0;-1
180;1;-38.6374;-29.0543;-85.8923;11.3219;6079.21;6.76899;0;0;8.25423e-10;0.01;0;5.12757;101;0;-1
180;2;-33.4823;-13.492;-94.3269;9.70179;3825.11;5.79428;0;0;6.60339e-10;0.01;0;3.29861;101;0;-1
180;3;-36.7383;2.10066;-85.9093;10.2112;4459.79;6.11944;0;0;1.61216e-09;0.01;0;6.39504;101;0;-1
180;4;-37.9711;20.6212;-86.5206;11.3992;6204.62;6.81736;0;0;1.03178e-09;0.01;0;4.85488;101;0;-1
180;5;-21.5857;-40.6638;-86.6008;10.6049;4995.82;6.34358;0;0;8.25423e-10;0.01;0;5.81435;101;0;-1
180;6;-21.8456;-23.2926;-85.0319;9.97314;4155.12;5.98861;0;0;3.93593e-09;0.01;0;6.18534;101;0;-1
180;7;-21.5233;-6.08969;-85.4062;9.966;4146.21;5.96621;0;0;6.60339e-10;0.01;0;5.85067;101;0;-1
180;8;-21.4034;11.35;-87.1204;10.2401;4497.77;6.12435;0;0;6.60339e-10;0.01;0;5.40106;101;0;-1
180;9;-21.0134;29.5818;-87.0782;10.407;4721.35;6.2293;0;0;8.25423e-10;0.01;0;4.24422;101;0;-1
180;10;-5.76886;-51.7252;-85.3566;9.35672;3431.3;5.58632;0;0;6.60339e-10;0.01;0;3.6558;101;0;-1
180;11;-5.8021;-33.4785;-87.0349;10.5531;4923.05;6.32177;0;0;2.51899e-09;0.01;0;4.75193;101;0;-1
180;12;-6.67194;-15.9361;-86.9208;10.2126;4461.65;6.13208;0;0;3.14874e-09;0.01;0;5.71142;101;0;-1
180;13;-5.43511;1.2732;-90.0811;11.5692;6486.39;6.91389;0;0;1.61216e-09;0.01;0;4.18464;101;0;-1
180;14;-5.00779;19.7114;-88.5605;11.5255;6413.12;6.89058;0;0;3.14874e-09;0.01;0;4.77967;101;0;-1
180;15;-4.89372;38.4363;-88.5653;11.0488;5649.86;6.60679;0;0;8.25423e-10;0.01;0;4.68099;101;0;-1
180;16;9.98615;-43.9538;-87.5671;11.422;6241.95;6.82949;0;0;1.61216e-09;0.01;0;4.35533;101;0;-1
180;17;10.0073;-24.0276;-88.5039;11.4782;6334.42;6.86177;0;0;1.28972e-09;0.01;0;4.71103;101;0;-1
