simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0704767	18999	274.461
30	1217	80	0	86.0361	0.00289493	14.1889
60	1217	0	0	74.5755	9.06686e-10	0.229777
90	1217	0	0	74.6251	2.84363e-16	0.00372102
120	1217	0	0	74.5631	8.91844e-23	6.02584e-05
150	1217	0	0	74.7244	2.79708e-29	9.75828e-07
180	1217	0	0	74.6225	8.77245e-36	1.58026e-08
210	1217	0	0	74.6643	2.75129e-42	2.55909e-10
240	1217	0	0	74.8027	8.62886e-49	4.1442e-12
270	1217	0	0	83.6556	2.70626e-55	55.7667
300	1217	0	0	74.5402	8.48761e-62	0.903089
330	1217	0	0	74.6884	2.66196e-68	0.0146247
360	1217	0	0	74.66	8.34867e-75	0.000236833
390	1217	0	0	74.5634	2.61839e-81	3.83529e-06
420	1216	0	1	74.5606	8.21201e-88	6.21089e-08
450	1216	0	0	74.4661	2.57552e-94	1.0058e-09
480	1216	0	0	75.7007	8.07759e-101	1.62879e-11
510	1216	0	0	83.4819	2.53337e-107	221.69
540	1216	0	0	74.452	7.94536e-114	3.59006
570	1216	0	0	74.5747	2.4919e-120	0.0581376
600	1216	0	0	74.4296	7.81531e-127	0.000941485
630	1216	0	0	74.6056	2.45111e-133	1.52465e-05
660	1216	0	0	74.4955	7.68738e-140	2.46902e-07
690	1216	0	0	74.7763	2.41098e-146	3.99835e-09
720	1216	0	0	74.5794	7.56154e-153	6.47495e-11
750	1216	0	0	74.6059	2.37152e-159	1.04856e-12
780	1216	0	0	83.5329	7.43776e-166	14.19
810	1216	0	0	74.7194	2.3327e-172	0.229794
840	1216	0	0	74.5831	7.31601e-179	0.0037213
870	1216	0	0	74.6505	2.29451e-185	6.0263e-05
900	1216	0	0	74.639	7.19626e-192	9.75902e-07
930	1216	0	0	75.6417	2.25695e-198	1.58038e-08
960	1216	0	0	74.5561	7.07846e-205	2.55928e-10
990	1216	0	0	74.6183	2.22001e-211	4.14452e-12
1020	1216	0	0	83.5768	6.96259e-218	56.0873
1050	1216	0	0	74.4566	2.18367e-224	0.908281
1080	1216	0	0	74.5275	6.84862e-231	0.0147088
1110	1216	0	0	74.546	2.14792e-237	0.000238195
1140	1216	0	0	74.6361	6.73651e-244	3.85734e-06
1170	1216	0	0	74.5283	2.11277e-250	6.2466e-08
1200	1216	0	0	74.6786	6.62624e-257	1.01158e-09
1230	1216	0	0	74.5085	2.07818e-263	1.63816e-11
1260	1216	0	0	83.3991	6.51778e-270	221.69
1290	1216	0	0	74.6379	2.04416e-276	3.59006
1320	1216	0	0	74.5181	6.41109e-283	0.0581376
1350	1216	0	0	74.5138	2.0107e-289	0.000941485
1380	1216	0	0	75.5432	6.30614e-296	1.52465e-05
1410	1216	0	0	74.1234	0	2.46902e-07
1440	1216	0	0	72.7311	0	3.99835e-09
1440.02	1216	0	0	0.159567	0	3.98738e-09
