Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
30;0;-51.2465;-4.84175;-83.4308;8.66851;2728.49;5.20828;0;0;0.0120623;0.01;0;2.95715;101;0;-1
30;1;-35.6594;-31.0801;-84.7169;10.074;4282.43;6.05829;0;0;0.0150215;0.01;0;3.58331;101;0;-1
30;2;-38.2522;-13.9474;-84.8034;8.6681;2728.1;5.20809;0;0;0.0120623;0.01;0;3.22299;101;0;-1
30;3;-36.8282;2.28877;-83.9342;9.12792;3185.7;5.4948;0;0;0.0120623;0.01;0;3.89893;101;0;-1
30;4;-34.904;19.5699;-83.4933;10.2138;4463.26;6.14244;0;0;0.0186895;0.01;0;3.70451;101;0;-1
30;5;-21.135;-39.627;-87.0644;9.46454;3551.3;5.70186;0;0;0.0288261;0.01;0;4.00774;101;0;-1
30;6;-20.4114;-23.4121;-87.3199;8.91178;2964.71;5.36857;0;0;0.0150215;0.01;0;4.38774;101;0;-1
30;7;-20.1816;-7.95559;-83.3369;8.88575;2938.8;5.35151;0;0;0.0120623;0.01;0;4.51674;101;0;-1
30;8;-20.3086;11.1063;-84.2778;9.13156;3189.51;5.4986;0;0;0.0150215;0.01;0;4.79011;101;0;-1
30;9;-20.4174;28.0925;-84.5814;9.30324;3372.8;5.60256;0;0;0.0150215;0.01;0;3.877;101;0;-1
30;10;-6.45852;-45.301;-79.0053;8.35778;2445.46;5.02334;0;0;0.023227;0.01;0;5.22001;101;0;-1
30;11;-6.74586;-31.8717;-87.2439;9.43812;3521.64;5.68169;0;0;0.0150215;0.01;0;4.5357;101;0;-1
30;12;-6.64707;-15.5381;-85.4376;9.07796;3133.67;5.47913;0;0;0.0288261;0.01;0;4.91175;101;0;-1
30;13;-6.13253;1.69625;-86.3433;10.3831;4688.91;6.24203;0;0;0.0150215;0.01;0;4.6292;101;0;-1
30;14;-5.60337;19.6736;-84.3586;10.3391;4629.52;6.21805;0;0;0.0288261;0.01;0;5.53841;101;0;-1
30;15;-6.43297;37.337;-83.9349;9.9009;4065.48;5.95692;0;0;0.0150215;0.01;0;4.28906;101;0;-1
30;16;7.60108;-40.9815;-85.428;10.2606;4524.89;6.16972;0;0;0.0186895;0.01;0;4.5814;101;0;-1
30;17;8.15361;-22.8711;-84.2532;10.3055;4584.58;6.19469;0;0;0.0120623;0.01;0;5.92466;101;0;-1
30;18;11.1625;-6.47916;-86.247;8.9538;3006.84;5.39479;0;0;0.0150215;0.01;0;3.56944;101;0;-1
30;19;8.77457;10.7301;-85.1499;8.9368;2989.75;5.3838;0;0;0.0120623;0.01;0;4.63785;101;0;-1
30;20;9.7673;26.4084;-85.9695;9.02345;3077.56;5.43747;0;0;0.0186895;0.01;0;4.98097;101;0;-1
30;21;8.41363;40.8945;-86.6005;8.32836;2419.73;5.00362;0;0;0.0120623;0.01;0;3.98608;101;0;-1
30;22;22.6735;-49.5748;-83.2326;9.60895;3716.35;5.78378;0;0;0.023227;0.01;0;3.57213;101;0;-1
30;23;22.9247;-32.5341;-87.3885;10.2875;4560.61;6.18445;0;0;0.0120623;0.01;0;4.83793;101;0;-1
30;24;23.3507;-16.2772;-83.8854;8.65455;2715.33;5.20415;0;0;0.0150215;0.01;0;5.22609;101;0;-1
30;25;22.5214;3.9511;-86.1672;8.76958;2825.04;5.28883;0;0;0.0186895;0.01;0;4.4883;101;0;-1
30;26;23.5543;19.6412;-83.0994;9.08432;3140.26;5.47022;0;0;0.0120623;0.01;0;5.72656;101;0;-1
30;27;23.575;37.1579;-84.3539;10.0053;4195.47;6.02048;0;0;0.023227;0.01;0;4.38331;101;0;-1
30;28;38.0391;-40.8879;-83.7739;10.0851;4296.64;6.07024;0;0;0.0544522;0.01;0;3.65421;101;0;-1
30;29;36.8139;-23.7413;-84.1052;8.66256;2722.87;5.20494;0;0;0.0120623;0.01;0;4.35095;101;0;-1
30;30;36.6945;-6.34622;-84.8745;10.3941;4703.85;6.24847;0;0;0.0150215;0.01;0;3.46704;101;0;-1
30;31;37.7162;10.1246;-85.8953;10.4414;4768.35;6.27571;0;0;0.0120623;0.01;0;3.45734;101;0;-1
30;32;37.9856;28.7982;-87.099;10.2602;4524.37;6.17015;0;0;0.0186895;0.01;0;3.70991;101;0;-1
30;33;-72.2836;-16.4143;-69.0993;9.57477;3676.83;5.76392;0;0;0.0186895;0.01;0;2.43008;101;0;-1
30;34;-59.1635;-41.0129;-70.2175;10.1629;4396.85;6.11153;0;0;0.0150215;0.01;0;3.41375;101;0;-1
30;35;-56.1332;-23.6687;-72.1786;9.51128;3604.18;5.72154;0;0;0.0120623;0.01;0;4.24143;101;0;-1
30;36;-59.6112;-8.34287;-70.2579;8.65175;2712.69;5.19869;0;0;0.0150215;0.01;0;4.92505;101;0;-1
30;37;-53.2976;4.06944;-69.4156;8.3236;2415.59;5.00259;0;0;0.023227;0.01;0;5.43438;101;0;-1
30;38;-59.1991;31.6957;-72.6325;8.62764;2690.08;5.19606;0;0;0.0288261;0.01;0;3.12584;101;0;-1
30;39;-55.9103;46.7612;-69.9598;9.68842;3809.32;5.83241;0;0;0.023227;0.01;0;3.23783;101;0;-1
30;40;-43.5452;-52.1483;-71.8484;9.27314;3340.17;5.58276;0;0;0.0150215;0.01;0;3.29797;101;0;-1
30;41;-43.5592;-35.5333;-69.833;9.60765;3714.84;5.78459;0;0;0.023227;0.01;0;5.89448;101;0;-1
30;42;-45.7445;-11.5865;-71.9868;8.42693;2506.66;5.06331;0;0;0.0150215;0.01;0;6.02406;101;0;-1
30;43;-39.1487;0.325111;-68.5734;8.64038;2702.01;5.1919;0;0;0.0186895;0.01;0;6.21404;101;0;-1
30;44;-43.4355;14.2054;-70.9821;8.59819;2662.62;5.17013;0;0;0.0357137;0.01;0;5.84125;101;0;-1
30;45;-42.0341;37.2034;-70.1714;9.68466;3804.89;5.82528;0;0;0.0120623;0.01;0;5.13292;101;0;-1
30;46;-41.262;53.3628;-70.5014;8.61871;2681.73;5.17962;0;0;0.023227;0.01;0;4.01083;101;0;-1
30;47;-27.9777;-57.9483;-70.9993;8.81819;2872.28;5.33172;0;0;0.0669448;0.01;0;3.78634;101;0;-1
30;48;-24.5007;-37.4912;-72.7272;8.37863;2463.81;5.03577;0;0;0.0288261;0.01;0;5.2635;101;0;-1
30;49;-25.1497;-23.5429;-73.2833;8.96167;3014.78;5.40421;0;0;0.023227;0.01;0;6.05525;101;0;-1
30;50;-27.7692;-9.10758;-69.9469;8.65465;2715.42;5.20045;0;0;0.0150215;0.01;0;5.9029;101;0;-1
