Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
1230;0;-51.9687;-2.15721;-80.8759;8.74;2796.55;4.9891;0;0;8.75004e-61;0.01;0;3.68238;102;0;-1
1230;1;-36.3086;-32.8132;-81.9261;10.1953;4439.02;5.81499;0;0;1.09375e-60;0.01;0;3.93633;102;0;-1
1230;2;-35.1261;-15.714;-82.111;8.75061;2806.75;4.9919;0;0;1.09375e-60;0.01;0;4.34833;102;0;-1
1230;3;-36.0724;0.274561;-80.2306;9.08596;3141.97;5.18659;0;0;1.09375e-60;0.01;0;5.20335;102;0;-1
1230;4;-38.3369;17.082;-86.9516;10.3212;4605.51;5.90211;0;0;1.70899e-60;0.01;0;3.27132;102;0;-1
1230;5;-20.2254;-38.9756;-82.9857;9.52441;3619.12;5.44451;0;0;1.09375e-60;0.01;0;3.62367;102;0;-1
1230;6;-22.1507;-23.046;-76.9488;8.94686;2999.85;5.10909;0;0;8.75004e-61;0.01;0;5.51626;102;0;-1
1230;7;-21.4814;-7.69994;-83.2996;8.95115;3004.18;5.13943;0;0;1.36719e-60;0.01;0;5.47548;102;0;-1
1230;8;-23.7764;7.83884;-88.0139;9.23647;3300.71;5.30188;0;0;1.70899e-60;0.01;0;4.44857;102;0;-1
1230;9;-23.2683;27.5054;-91.8614;9.43992;3523.66;5.39392;0;0;7.00003e-61;0.01;0;2.2672;102;0;-1
1230;10;-6.31324;-45.9484;-80.4785;8.44503;2522.85;4.81744;0;0;1.36719e-60;0.01;0;3.94956;102;0;-1
1230;11;-0.358085;-35.1468;-90.977;9.4659;3552.82;5.41191;0;0;1.36719e-60;0.01;0;1.8526;102;0;-1
1230;12;-7.29848;-15.9134;-83.7551;9.18202;3242.67;5.2589;0;0;1.70899e-60;0.01;0;3.50506;102;0;-1
1230;13;-8.09994;0.293694;-90.8547;10.5328;4894.68;6.02105;0;0;1.09375e-60;0.01;0;3.52695;102;0;-1
1230;14;-9.63848;18.4164;-85.3027;10.4073;4721.8;5.92352;0;0;8.75004e-61;0.01;0;4.1592;102;0;-1
1230;15;-10.0582;40.6559;-93.5042;9.98514;4170.14;5.69872;0;0;1.70899e-60;0.01;0;2.61641;102;0;-1
1230;16;12.3484;-43.6122;-82.9836;10.3546;4650.44;5.91513;0;0;8.75004e-61;0.01;0;4.31355;102;0;-1
1230;17;13.321;-24.9235;-85.0865;10.332;4619.99;5.88518;0;0;2.6703e-60;0.01;0;4.9306;102;0;-1
1230;18;11.6108;-7.67292;-88.2776;9.0474;3102.13;5.18307;0;0;7.00003e-61;0.01;0;3.16587;102;0;-1
1230;19;10.042;11.8019;-81.0397;9.06382;3119.05;5.17608;0;0;1.36719e-60;0.01;0;4.29341;102;0;-1
1230;20;9.21281;28.606;-81.1506;9.04032;3094.86;5.1736;0;0;1.36719e-60;0.01;0;4.84235;102;0;-1
1230;21;7.87149;44.4268;-89.991;10.5268;4886.3;6.01292;0;0;7.00003e-61;0.01;0;2.89923;102;0;-1
1230;22;26.7928;-53.402;-81.4858;9.63606;3747.89;5.50293;0;0;1.09375e-60;0.01;0;4.35064;102;0;-1
1230;23;28.3184;-35.652;-85.3734;10.3139;4595.76;5.88108;0;0;8.75004e-61;0.01;0;5.39433;102;0;-1
1230;24;25.7572;-12.7662;-86.5564;8.74032;2796.86;4.98773;0;0;7.00003e-61;0.01;0;5.17229;102;0;-1
1230;25;23.0542;3.08739;-83.5935;8.80996;2864.25;5.01779;0;0;8.75004e-61;0.01;0;5.0447;102;0;-1
1230;26;23.6891;19.8604;-82.7104;9.09099;3147.18;5.20182;0;0;1.36719e-60;0.01;0;5.44642;102;0;-1
1230;27;23.2072;37.4516;-83.4656;10.0875;4299.76;5.75628;0;0;1.36719e-60;0.01;0;4.32929;102;0;-1
1230;28;42.3748;-46.9392;-85.7217;10.2168;4467.19;5.83416;0;0;3.33787e-60;0.01;0;2.87904;102;0;-1
1230;29;38.0999;-21.9431;-88.6238;8.71706;2774.59;4.97207;0;0;1.09375e-60;0.01;0;3.93041;102;0;-1
1230;30;40.4538;-5.12775;-88.6708;10.4111;4726.87;5.92849;0;0;1.09375e-60;0.01;0;2.50937;102;0;-1
1230;31;37.5931;10.8375;-88.1275;10.4722;4810.66;5.99349;0;0;8.75004e-61;0.01;0;2.9573;102;0;-1
1230;32;38.413;29.1036;-86.8695;10.432;4755.4;5.95822;0;0;1.09375e-60;0.01;0;4.08476;102;0;-1
1230;33;-73.617;-11.4536;-67.801;9.67997;3799.36;5.52279;0;0;1.09375e-60;0.01;0;3.09778;102;0;-1
1230;34;-65.7807;-41.4727;-69.6911;10.2151;4464.9;5.81956;0;0;1.09375e-60;0.01;0;2.39601;102;0;-1
1230;35;-62.6332;-24.1962;-69.646;9.55475;3653.81;5.45802;0;0;8.75004e-61;0.01;0;4.24052;102;0;-1
