Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
0;0;-51.3219;-4.61167;-83.4229;8.5;2572.44;5.11093;0;0;0.1;0.01;0;2.64347;1;0;-1
0;1;-37.4358;-33.3454;-84.6877;9.8791;4038.69;5.94016;0;0;0.1;0.01;0;2.67472;0;0;-1
0;2;-37.6588;-13.8288;-86.4871;8.5;2572.44;5.11093;0;0;0.1;0.01;0;2.65012;1;0;-1
0;3;-38.5126;0.469344;-85.592;8.93259;2985.53;5.37104;0;0;0.1;0.01;0;2.49451;0;0;-1
0;4;-35.4906;20.6076;-84.3357;10.0373;4235.84;6.03528;0;0;0.1;0.01;0;3.0549;0;0;-1
0;5;-21.8016;-40.627;-87.258;9.31441;3384.97;5.60062;0;0;0.1;0.01;0;2.80864;0;0;-1
0;6;-20.5447;-22.3983;-85.9319;8.72424;2781.45;5.24576;0;0;0.1;0.01;0;4.23981;0;0;-1
0;7;-21.0287;-8.4202;-84.5091;8.68751;2746.47;5.22367;0;0;0.1;0.01;0;4.1074;0;0;-1
0;8;-20.3062;10.7172;-85.9705;8.9461;2999.09;5.37916;0;0;0.1;0.01;0;3.39595;0;0;-1
0;9;-22.2975;28.7605;-84.0051;9.1147;3171.87;5.48054;0;0;0.1;0.01;0;3.81392;0;0;-1
0;10;-8.84288;-49.3351;-83.4154;10.3831;4688.89;6.24321;0;0;0.1;0.01;0;3.60895;0;0;-1
0;11;-7.09715;-30.7515;-87.1655;9.25676;3322.5;5.56596;0;0;0.1;0.01;0;4.75125;0;0;-1
0;12;-6.80811;-16.6167;-86.2515;8.92614;2979.06;5.36716;0;0;0.1;0.01;0;5.07796;0;0;-1
0;13;-6.59049;0.141848;-85.517;10.1914;4433.94;6.12794;0;0;0.1;0.01;0;5.01966;0;0;-1
0;14;-7.56689;20.0336;-83.7624;10.1998;4444.92;6.13299;0;0;0.1;0.01;0;5.00663;0;0;-1
0;15;-7.67732;38.2915;-83.9347;9.71243;3837.71;5.83994;0;0;0.1;0.01;0;3.32001;0;0;-1
0;16;7.44538;-40.8689;-85.9517;10.0896;4302.4;6.06673;0;0;0.1;0.01;0;4.84804;0;0;-1
0;17;6.40395;-24.2355;-83.4875;10.0954;4309.82;6.07022;0;0;0.1;0.01;0;6.03777;0;0;-1
0;18;8.72496;-6.02174;-85.8367;8.76963;2825.09;5.27305;0;0;0.1;0.01;0;3.89417;0;0;-1
0;19;6.48086;10.9307;-86.7594;8.73724;2793.9;5.25358;0;0;0.1;0.01;0;2.66796;0;0;-1
0;20;7.75508;27.7525;-87.3903;8.84193;2895.54;5.31652;0;0;0.1;0.01;0;3.18294;0;0;-1
0;21;8.87635;45.3851;-83.5808;10.2972;4573.47;6.19156;0;0;0.1;0.01;0;3.80058;0;0;-1
0;22;20.2431;-49.1522;-84.4982;9.44966;3534.57;5.68194;0;0;0.1;0.01;0;3.23356;0;0;-1
0;23;23.3354;-34.0328;-86.6629;10.0918;4305.21;6.06805;0;0;0.1;0.01;0;5.12369;0;0;-1
0;24;20.61;-15.7261;-84.9729;8.5;2572.44;5.11093;0;0;0.1;0.01;0;3.28086;1;0;-1
0;25;22.4753;3.45706;-86.87;8.58914;2654.22;5.16453;0;0;0.1;0.01;0;3.59079;0;0;-1
0;26;23.6298;20.3899;-84.4871;8.88816;2941.2;5.34432;0;0;0.1;0.01;0;4.47741;0;0;-1
0;27;23.5487;37.7423;-84.8647;9.8457;3997.87;5.92008;0;0;0.1;0.01;0;3.6928;0;0;-1
0;28;36.3537;-40.1903;-83.6505;9.99562;4183.29;6.01022;0;0;0.1;0.01;0;3.768;0;0;-1
0;29;35.47;-25.5452;-86.1195;8.5;2572.44;5.11093;0;0;0.1;0.01;0;3.01667;1;0;-1
0;30;37.2087;-5.59785;-85.3005;10.2046;4451.19;6.13588;0;0;0.1;0.01;0;2.52885;0;0;-1
0;31;36.5589;10.861;-83.9717;10.2277;4481.49;6.14977;0;0;0.1;0.01;0;3.93982;0;0;-1
0;32;37.5868;26.9793;-83.9308;10.0868;4298.82;6.06505;0;0;0.1;0.01;0;4.3573;0;0;-1
0;33;-70.5289;-14.761;-69.378;9.3986;3477.59;5.65124;0;0;0.1;0.01;0;2.28018;0;0;-1
0;34;-57.8084;-39.4473;-71.343;9.97762;4160.73;5.9994;0;0;0.1;0.01;0;3.10636;0;0;-1
0;35;-56.6658;-25.191;-72.4939;9.30194;3371.39;5.59312;0;0;0.1;0.01;0;3.99557;0;0;-1
0;36;-54.7627;-8.89739;-70.8517;8.5;2572.44;5.11093;0;0;0.1;0.01;0;4.50463;1;0;-1
0;37;-56.2937;9.85653;-69.7906;10.3383;4628.45;6.21627;0;0;0.1;0.01;0;3.50788;0;0;-1
0;38;-57.7906;28.4733;-71.5047;8.5;2572.44;5.11093;0;0;0.1;0.01;0;2.15649;1;0;-1
0;39;-54.6531;46.9031;-68.5783;9.52835;3623.61;5.72926;0;0;0.1;0.01;0;3.24026;0;0;-1
0;40;-41.5518;-51.3126;-72.6759;9.08313;3139.03;5.46155;0;0;0.1;0.01;0;2.11225;0;0;-1
0;41;-41.3956;-30.4528;-70.9834;9.44447;3528.75;5.67882;0;0;0.1;0.01;0;5.73732;0;0;-1
0;42;-42.2314;-16.6232;-69.6679;10.4347;4759.14;6.27423;0;0;0.1;0.01;0;6.85517;0;0;-1
0;43;-39.414;1.73378;-69.0946;8.5;2572.44;5.11093;0;0;0.1;0.01;0;4.22183;1;0;-1
0;44;-42.3615;16.7618;-69.0643;8.5;2572.44;5.11093;0;0;0.1;0.01;0;5.51239;1;0;-1
0;45;-42.4204;34.2519;-69.861;9.48534;3574.76;5.7034;0;0;0.1;0.01;0;5.21332;0;0;-1
0;46;-41.2112;53.4632;-69.4174;8.5;2572.44;5.11093;0;0;0.1;0.01;0;3.80411;1;0;-1
0;47;-26.5825;-57.1962;-70.3576;8.69547;2754.02;5.22846;0;0;0.1;0.01;0;4.02542;0;0;-1
0;48;-28.5604;-42.5897;-68.4969;10.4235;4743.83;6.2675;0;0;0.1;0.01;0;6.38716;0;0;-1
0;49;-26.2499;-24.7387;-70.6811;8.78999;2844.81;5.28529;0;0;0.1;0.01;0;5.8127;0;0;-1
0;50;-24.7277;-8.80912;-71.8636;8.5;2572.44;5.11093;0;0;0.1;0.01;0;4.47382;1;0;-1
0;51;-26.8801;11.1041;-69.6534;9.33999;3412.93;5.616;0;0;0.1;0.01;0;5.35093;0;0;-1
0;52;-26.0005;26.9265;-69.2387;10.0291;4225.46;6.03035;0;0;0.1;0.01;0;6.56927;0;0;-1
0;53;-27.6117;43.7322;-70.6696;9.33376;3406.11;5.61225;0;0;0.1;0.01;0;4.60102;0;0;-1
0;54;-27.1652;62.1945;-69.8079;9.79464;3935.99;5.88937;0;0;0.1;0.01;0;3.73983;0;0;-1
0;55;-13.5697;-63.8502;-69.0129;9.87774;4037.02;5.93934;0;0;0.1;0.01;0;4.0407;0;0;-1
0;56;-13.8203;-48.1352;-68.3388;8.5;2572.44;5.11093;0;0;0.1;0.01;0;5.72005;1;0;-1
0;57;-11.3463;-31.1854;-72.6138;8.91585;2968.77;5.36097;0;0;0.1;0.01;0;5.09768;0;0;-1
0;58;-12.6986;-15.0474;-70.9632;9.29638;3365.35;5.58978;0;0;0.1;0.01;0;6.58867;0;0;-1
0;59;-9.95273;1.96562;-71.7765;9.45092;3535.99;5.6827;0;0;0.1;0.01;0;5.80991;0;0;-1
0;60;-11.6454;16.5845;-70.1474;8.82064;2874.68;5.30372;0;0;0.1;0.01;0;5.34688;0;0;-1
0;61;-11.884;36.6239;-70.9299;9.09843;3154.92;5.47075;0;0;0.1;0.01;0;4.65237;0;0;-1
0;62;-10.7502;55.0817;-70.3582;9.75011;3882.55;5.8626;0;0;0.1;0.01;0;3.31329;0;0;-1
0;63;2.17953;-56.2451;-69.0681;9.01971;3073.73;5.42342;0;0;0.1;0.01;0;4.73699;0;0;-1
