Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
330;0;-52.4386;-9.20483;-91.5089;10.5065;4858;6.23897;0;0;3.56054e-17;0.01;0;4.83752;101;0;-1
330;1;-46.1498;-28.3284;-91.9881;12.1298;7475.58;7.20307;0;0;4.45067e-17;0.01;0;4.95048;101;0;-1
330;2;-36.7877;-14.1854;-101.502;10.5201;4876.98;6.2481;0;0;3.56054e-17;0.01;0;3.94003;101;0;-1
330;3;-38.6947;2.23116;-92.1945;11.0658;5675.92;6.58158;0;0;3.56054e-17;0.01;0;6.41761;101;0;-1
330;4;-41.4326;21.985;-95.2797;12.3641;7917.26;7.34162;0;0;5.56334e-17;0.01;0;2.57757;101;0;-1
330;5;-22.0243;-43.8938;-101.664;11.5423;6441.12;6.86393;0;0;6.95418e-17;0.01;0;3.15005;101;0;-1
330;6;-25.3419;-26.3398;-91.4432;10.8826;5398.65;6.46832;0;0;3.56054e-17;0.01;0;6.88691;101;0;-1
330;7;-22.6582;-7.13222;-92.2041;10.8558;5358.94;6.46236;0;0;6.95418e-17;0.01;0;6.18601;101;0;-1
330;8;-22.9988;11.4334;-97.0407;11.0414;5638.46;6.56882;0;0;5.56334e-17;0.01;0;4.78907;101;0;-1
330;9;-23.4876;30.6775;-92.8402;11.3285;6089.92;6.73408;0;0;4.45067e-17;0.01;0;5.76051;101;0;-1
330;10;-9.07735;-53.6461;-91.0683;10.2139;4463.33;6.06521;0;0;4.45067e-17;0.01;0;5.48293;101;0;-1
330;11;-7.2625;-35.323;-93.1466;11.4696;6320.2;6.81604;0;0;4.45067e-17;0.01;0;5.43794;101;0;-1
330;12;-8.22847;-18.5359;-93.4448;11.0233;5610.82;6.57159;0;0;6.95418e-17;0.01;0;4.99407;101;0;-1
330;13;-5.00392;0.571445;-98.1857;12.5394;8258.74;7.44327;0;0;3.56054e-17;0.01;0;3.2701;101;0;-1
330;14;-6.23471;20.6448;-91.4083;12.5507;8281.15;7.45206;0;0;5.56334e-17;0.01;0;5.04066;101;0;-1
330;15;-7.26447;39.9999;-98.9589;12.0107;7257.54;7.13184;0;0;5.56334e-17;0.01;0;2.05577;101;0;-1
330;16;9.52825;-47.9682;-93.2412;12.4274;8039.55;7.37894;0;0;5.56334e-17;0.01;0;4.38226;101;0;-1
330;17;9.9966;-26.0012;-95.0437;12.4868;8155.3;7.41254;0;0;3.56054e-17;0.01;0;2.75549;101;0;-1
330;18;11.1845;-7.05186;-93.2219;10.9303;5469.94;6.52947;0;0;2.12225e-16;0.01;0;3.40651;101;0;-1
330;19;9.99763;10.9696;-91.9012;10.8423;5338.95;6.44316;0;0;3.56054e-17;0.01;0;3.32997;101;0;-1
330;20;10.0015;30.3688;-92.1955;10.9066;5434.52;6.48432;0;0;3.56054e-17;0.01;0;5.21564;101;0;-1
330;21;10.0003;47.001;-100.757;10.124;4346.58;6.01276;0;0;5.56334e-17;0.01;0;2.79358;101;0;-1
330;22;25.8071;-56.7583;-92.6322;11.6684;6654.63;6.93673;0;0;4.45067e-17;0.01;0;3.7322;101;0;-1
