Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
1350;0;-50.6751;-2.17577;-78.542;8.55872;2626.12;4.84894;0;0;3.27378e-66;0.01;0;3.75994;102;0;-1
1350;1;-38.4366;-29.0254;-80.3034;10.1127;4332.07;5.76169;0;0;9.99078e-66;0.01;0;4.41786;102;0;-1
1350;2;-33.126;-14.0855;-85.3755;8.50614;2578.02;4.81999;0;0;1.34094e-66;0.01;0;3.19534;102;0;-1
1350;3;-35.4744;0.0634026;-78.3383;8.96394;3017.07;5.09945;0;0;1.67617e-66;0.01;0;4.74607;102;0;-1
1350;1212;-102.57;-4.04756;-15.8279;8.19559;2305.84;4.65057;0;0;3.27378e-66;0.01;0;4.00047;102;0;-1
1350;5;-24.4285;-38.6667;-83.0865;9.32641;3398.07;5.30221;0;0;1.67617e-66;0.01;0;4.8235;102;0;-1
1350;6;-22.4671;-23.1543;-78.8318;8.71679;2774.33;4.96666;0;0;3.27378e-66;0.01;0;5.66571;102;0;-1
1350;7;-21.8132;-7.09669;-78.304;8.6907;2749.49;4.9234;0;0;1.34094e-66;0.01;0;5.1016;102;0;-1
1350;8;-22.6592;10.2557;-78.0584;8.9125;2965.43;5.07067;0;0;1.34094e-66;0.01;0;3.76301;102;0;-1
1350;9;-20.5899;32.3966;-75.0525;9.14209;3200.55;5.20438;0;0;2.09522e-66;0.01;0;3.76185;102;0;-1
1350;10;-11.2223;-59.3622;-84.6213;8.29832;2393.64;4.69332;0;0;5.11528e-66;0.01;0;2.66591;102;0;-1
1350;11;-10.0141;-30.7492;-84.6876;9.17226;3232.35;5.20662;0;0;2.09522e-66;0.01;0;4.35514;102;0;-1
1350;12;-8.83695;-14.8865;-80.5979;8.93499;2987.93;5.10526;0;0;6.3941e-66;0.01;0;4.35831;102;0;-1
1350;13;-7.43404;2.15034;-79.2673;10.2263;4479.63;5.78714;0;0;1.34094e-66;0.01;0;3.94602;102;0;-1
1350;14;-8.97456;20.4919;-78.81;10.2298;4484.24;5.80632;0;0;2.09522e-66;0.01;0;3.40162;102;0;-1
1350;15;-5.68316;40.8512;-74.5698;9.74185;3872.69;5.54135;0;0;1.34094e-66;0.01;0;4.13475;102;0;-1
1350;16;4.668;-38.9649;-81.762;10.0066;4197.09;5.69059;0;0;3.27378e-66;0.01;0;4.09953;102;0;-1
1350;17;12.8087;-23.1619;-81.2038;10.0439;4244.16;5.70521;0;0;2.61902e-66;0.01;0;4.88992;102;0;-1
1350;18;18.755;-7.58211;-84.6666;8.75808;2813.94;4.98378;0;0;2.61902e-66;0.01;0;3.1732;102;0;-1
1350;19;16.3914;11.271;-87.4655;8.72471;2781.9;4.97617;0;0;1.34094e-66;0.01;0;3.20925;102;0;-1
1350;20;19.0986;31.777;-84.5895;8.9028;2955.75;5.06083;0;0;2.61902e-66;0.01;0;4.60946;102;0;-1
1350;21;8.4383;44.9789;-84.4534;10.295;4570.49;5.83349;0;0;1.67617e-66;0.01;0;3.4915;102;0;-1
1350;22;27.1563;-50.9289;-78.8557;9.54189;3639.08;5.41995;0;0;1.34094e-66;0.01;0;3.14952;102;0;-1
1350;23;26.671;-33.6732;-79.7314;10.0723;4280.26;5.71016;0;0;1.34094e-66;0.01;0;4.34467;102;0;-1
1350;24;27.877;-17.8754;-78.4863;8.41126;2492.71;4.78264;0;0;1.67617e-66;0.01;0;5.44249;102;0;-1
1350;25;29.6472;3.88042;-85.4685;8.64949;2710.56;4.92542;0;0;2.61902e-66;0.01;0;4.38084;102;0;-1
1350;26;28.837;19.9133;-86.0485;8.86676;2920.01;5.05094;0;0;1.34094e-66;0.01;0;5.23445;102;0;-1
1350;27;29.896;43.7851;-83.889;9.87831;4037.73;5.61201;0;0;1.34094e-66;0.01;0;4.18506;102;0;-1
