simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.087714	18999	329.353
30	1203	66	0	85.888	0.0029111	17.0267
60	1203	0	0	75.1473	9.10956e-10	0.275732
90	1203	0	0	75.034	2.85702e-16	0.00446522
120	1203	0	0	83.8413	8.96044e-23	67.3047
150	1203	0	0	75.0709	2.81025e-29	1.08994
180	1203	0	0	75.1591	8.81377e-36	0.0176505
210	1203	0	0	83.7439	2.76425e-42	264.507
240	1203	0	0	75.0383	8.6695e-49	4.28344
270	1203	0	0	75.01	2.719e-55	0.0693664
300	1203	0	0	75.0714	8.52758e-62	0.00112332
330	1203	0	0	83.5199	2.6745e-68	16.9813
360	1203	0	0	75.1068	8.38799e-75	0.274996
390	1201	0	2	75.0073	2.63072e-81	0.0044533
420	1200	0	1	83.3668	8.25069e-88	67.3047
450	1200	0	0	74.8874	2.58765e-94	1.08994
480	1200	0	0	75.7401	8.11563e-101	0.0176505
510	1200	0	0	83.6041	2.5453e-107	266.028
540	1200	0	0	74.6919	7.98279e-114	4.30807
570	1200	0	0	74.966	2.50363e-120	0.0697652
600	1200	0	0	74.9146	7.85211e-127	0.00112978
630	1200	0	0	83.4735	2.46265e-133	17.028
660	1200	0	0	74.9104	7.72358e-140	0.275753
690	1200	0	0	74.9783	2.42234e-146	0.00446556
720	1200	0	0	83.4608	7.59715e-153	67.3047
750	1200	0	0	74.8973	2.38269e-159	1.08994
780	1200	0	0	74.8411	7.47279e-166	0.0176505
810	1200	0	0	83.5642	2.34368e-172	266.028
840	1200	0	0	74.9567	7.35047e-179	4.30807
870	1200	0	0	74.8408	2.30532e-185	0.0697652
900	1200	0	0	74.8376	7.23015e-192	0.00112978
930	1200	0	0	84.3517	2.26758e-198	17.028
960	1200	0	0	74.855	7.1118e-205	0.275753
990	1200	0	0	74.89	2.23047e-211	0.00446556
1020	1200	0	0	83.5215	6.99538e-218	67.3047
1050	1200	0	0	74.932	2.19395e-224	1.08994
1080	1200	0	0	75.0087	6.88087e-231	0.0176505
1110	1200	0	0	83.5077	2.15804e-237	266.028
1140	1200	0	0	74.7823	6.76824e-244	4.30807
1170	1200	0	0	74.8804	2.12272e-250	0.0697652
1200	1200	0	0	74.9231	6.65745e-257	0.00112978
1230	1200	0	0	83.7909	2.08797e-263	17.028
1260	1200	0	0	74.8711	6.54847e-270	0.275753
1290	1200	0	0	74.8995	2.05379e-276	0.00446556
1320	1200	0	0	83.5035	6.44128e-283	67.3047
1350	1200	0	0	74.7899	2.02017e-289	1.08994
1380	1200	0	0	75.8845	6.33584e-296	0.0176505
1410	1200	0	0	83.2725	0	266.028
1440	1200	0	0	73.1579	0	4.30807
1440.02	1200	0	0	0.154515	0	4.29625
